"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL4565586";"";"0";"822.95";"3";"4.34";"SAM002264646";"CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C";"MIC";"'='";"2500.0";"nM";"";"";"Median N= 2; Range 5 - 2.5  Um";"UO_0000065";"";"";"";"";"False";"CHEMBL4296187";"Antibacterial activity against Pseudomonas aeruginosa ATCC 27853 (CO-ADD:GN_042); MIC in CAMBH media using NBS plates, by OD(600)";"F";"BAO_0000218";"organism-based format";"Pseudomonas aeruginosa";"None";"None";"None";"None";"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well; NBS; CORNING #3640  | TIME = 18.0 hr";"";"";"CHEMBL348";"Pseudomonas aeruginosa";"Pseudomonas aeruginosa";"ORGANISM";"CHEMBL4513141";"40";"CO-ADD antimicrobial screening data";"";"";"None";""
"CHEMBL4551997";"";"0";"319.13";"0";"2.33";"DDD01818017:01";"O=C(Nc1cc[nH]n1)c1csc(I)c1";"MIC";"'>'";"300000.0";"nM";"";"";"Median N= 2; Maxinhib 30.4 Pct";"UO_0000065";"";"";"";"";"False";"CHEMBL4296187";"Antibacterial activity against Pseudomonas aeruginosa ATCC 27853 (CO-ADD:GN_042); MIC in CAMBH media using NBS plates, by OD(600)";"F";"BAO_0000218";"organism-based format";"Pseudomonas aeruginosa";"None";"None";"None";"None";"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well; NBS; CORNING #3640  | TIME = 18.0 hr";"";"";"CHEMBL348";"Pseudomonas aeruginosa";"Pseudomonas aeruginosa";"ORGANISM";"CHEMBL4513160";"40";"CO-ADD antimicrobial screening data";"";"";"None";""
"CHEMBL3637920";"";"0";"325.48";"0";"3.87";"MMV688768";"Cc1[nH]c2ccccc2c1C(c1cccs1)N1CCN(C)CC1";"MIC";"'>'";"10000.0";"nM";"";"";"Median N= 2; Maxinhib 22.7 Pct";"UO_0000065";"";"";"";"";"False";"CHEMBL4296187";"Antibacterial activity against Pseudomonas aeruginosa ATCC 27853 (CO-ADD:GN_042); MIC in CAMBH media using NBS plates, by OD(600)";"F";"BAO_0000218";"organism-based format";"Pseudomonas aeruginosa";"None";"None";"None";"None";"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well; NBS; CORNING #3640  | TIME = 18.0 hr";"";"";"CHEMBL348";"Pseudomonas aeruginosa";"Pseudomonas aeruginosa";"ORGANISM";"CHEMBL4513149";"40";"CO-ADD antimicrobial screening data";"";"";"None";""
"CHEMBL4529865";"";"0";"644.26";"None";"None";"CF-0195";"";"MIC";"'='";"32.0";"ug.mL-1";"";"Non standard unit for type";"Median N= 2";"UO_0000274";"";"";"";"";"False";"CHEMBL4296187";"Antibacterial activity against Pseudomonas aeruginosa ATCC 27853 (CO-ADD:GN_042); MIC in CAMBH media using NBS plates, by OD(600)";"F";"BAO_0000218";"organism-based format";"Pseudomonas aeruginosa";"None";"None";"None";"None";"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well; NBS; CORNING #3640  | TIME = 18.0 hr";"";"";"CHEMBL348";"Pseudomonas aeruginosa";"Pseudomonas aeruginosa";"ORGANISM";"CHEMBL4513150";"40";"CO-ADD antimicrobial screening data";"";"";"None";""
"CHEMBL4580393";"";"0";"345.62";"0";"2.42";"DDD01816763:01";"Cc1cc(C(=O)NC2CCC(=O)NC2)cc(Cl)c1Br";"MIC";"'>'";"300000.0";"nM";"";"";"Median N= 2; Maxinhib 13.6 Pct";"UO_0000065";"";"";"";"";"False";"CHEMBL4296187";"Antibacterial activity against Pseudomonas aeruginosa ATCC 27853 (CO-ADD:GN_042); MIC in CAMBH media using NBS plates, by OD(600)";"F";"BAO_0000218";"organism-based format";"Pseudomonas aeruginosa";"None";"None";"None";"None";"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well; NBS; CORNING #3640  | TIME = 18.0 hr";"";"";"CHEMBL348";"Pseudomonas aeruginosa";"Pseudomonas aeruginosa";"ORGANISM";"CHEMBL4513160";"40";"CO-ADD antimicrobial screening data";"";"";"None";""
"CHEMBL4530851";"";"0";"222.31";"0";"2.00";"DDD01822884:01";"NCC1CCN(Cc2cccc(F)c2)CC1";"MIC";"'>'";"300000.0";"nM";"";"";"Median N= 2; Maxinhib 28.2 Pct";"UO_0000065";"";"";"";"";"False";"CHEMBL4296187";"Antibacterial activity against Pseudomonas aeruginosa ATCC 27853 (CO-ADD:GN_042); MIC in CAMBH media using NBS plates, by OD(600)";"F";"BAO_0000218";"organism-based format";"Pseudomonas aeruginosa";"None";"None";"None";"None";"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well; NBS; CORNING #3640  | TIME = 18.0 hr";"";"";"CHEMBL348";"Pseudomonas aeruginosa";"Pseudomonas aeruginosa";"ORGANISM";"CHEMBL4513160";"40";"CO-ADD antimicrobial screening data";"";"";"None";""
"CHEMBL3637899";"";"0";"408.38";"0";"4.17";"MMV688754";"CO/N=C(\C(=O)OC)c1ccccc1CO/N=C(\C)c1cccc(C(F)(F)F)c1";"MIC";"'>'";"10000.0";"nM";"";"";"Median N= 2; Maxinhib 23.0 Pct";"UO_0000065";"";"";"";"";"False";"CHEMBL4296187";"Antibacterial activity against Pseudomonas aeruginosa ATCC 27853 (CO-ADD:GN_042); MIC in CAMBH media using NBS plates, by OD(600)";"F";"BAO_0000218";"organism-based format";"Pseudomonas aeruginosa";"None";"None";"None";"None";"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well; NBS; CORNING #3640  | TIME = 18.0 hr";"";"";"CHEMBL348";"Pseudomonas aeruginosa";"Pseudomonas aeruginosa";"ORGANISM";"CHEMBL4513149";"40";"CO-ADD antimicrobial screening data";"";"";"None";""
"CHEMBL4587189";"";"0";"267.08";"0";"2.69";"DDD01814280:01";"O=C(Nc1ccncc1)c1coc(Br)c1";"MIC";"'>'";"300000.0";"nM";"";"";"Median N= 2; Maxinhib 24.6 Pct";"UO_0000065";"";"";"";"";"False";"CHEMBL4296187";"Antibacterial activity against Pseudomonas aeruginosa ATCC 27853 (CO-ADD:GN_042); MIC in CAMBH media using NBS plates, by OD(600)";"F";"BAO_0000218";"organism-based format";"Pseudomonas aeruginosa";"None";"None";"None";"None";"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well; NBS; CORNING #3640  | TIME = 18.0 hr";"";"";"CHEMBL348";"Pseudomonas aeruginosa";"Pseudomonas aeruginosa";"ORGANISM";"CHEMBL4513160";"40";"CO-ADD antimicrobial screening data";"";"";"None";""
"CHEMBL494760";"ORMETOPRIM";"0";"274.32";"0";"1.56";"SAM001246728";"COc1cc(C)c(Cc2cnc(N)nc2N)cc1OC";"MIC";"'>'";"10000.0";"nM";"";"";"Median N= 2; Maxinhib 49.1 Pct";"UO_0000065";"";"";"";"";"False";"CHEMBL4296187";"Antibacterial activity against Pseudomonas aeruginosa ATCC 27853 (CO-ADD:GN_042); MIC in CAMBH media using NBS plates, by OD(600)";"F";"BAO_0000218";"organism-based format";"Pseudomonas aeruginosa";"None";"None";"None";"None";"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well; NBS; CORNING #3640  | TIME = 18.0 hr";"";"";"CHEMBL348";"Pseudomonas aeruginosa";"Pseudomonas aeruginosa";"ORGANISM";"CHEMBL4513141";"40";"CO-ADD antimicrobial screening data";"";"";"None";""
"CHEMBL4569171";"";"0";"903.90";"2";"5.04";"AIK-30/22/1";"COc1cccc(C(=N)Nc2cc(C(=O)Nc3cc(C(=O)Nc4nc(C(=O)NCCCN(C)C)c(CCC(C)C)s4)n(C)c3)n(C)c2)c1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F";"MIC";"'>'";"32.0";"ug.mL-1";"";"Non standard unit for type";"Median N= 2; Maxinhib 75.6 Pct";"UO_0000274";"";"";"";"";"False";"CHEMBL4296187";"Antibacterial activity against Pseudomonas aeruginosa ATCC 27853 (CO-ADD:GN_042); MIC in CAMBH media using NBS plates, by OD(600)";"F";"BAO_0000218";"organism-based format";"Pseudomonas aeruginosa";"None";"None";"None";"None";"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well; NBS; CORNING #3640  | TIME = 18.0 hr";"";"";"CHEMBL348";"Pseudomonas aeruginosa";"Pseudomonas aeruginosa";"ORGANISM";"CHEMBL4513139";"40";"CO-ADD antimicrobial screening data";"";"";"None";""
"CHEMBL4564933";"";"0";"810.96";"3";"5.43";"AIK-29/15";"COc1ccc(/C=C/c2ccc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCN5CCOCC5)n(CCCc5cn(CCc6ccccc6)nn5)c4)n(C)c3)cn2)cc1";"MIC";"'>'";"32.0";"ug.mL-1";"";"Non standard unit for type";"Median N= 2; Maxinhib 12.8 Pct";"UO_0000274";"";"";"";"";"False";"CHEMBL4296187";"Antibacterial activity against Pseudomonas aeruginosa ATCC 27853 (CO-ADD:GN_042); MIC in CAMBH media using NBS plates, by OD(600)";"F";"BAO_0000218";"organism-based format";"Pseudomonas aeruginosa";"None";"None";"None";"None";"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well; NBS; CORNING #3640  | TIME = 18.0 hr";"";"";"CHEMBL348";"Pseudomonas aeruginosa";"Pseudomonas aeruginosa";"ORGANISM";"CHEMBL4513139";"40";"CO-ADD antimicrobial screening data";"";"";"None";""
"CHEMBL4170982";"";"0";"657.82";"1";"4.84";"AIK-30/43(6)";"COc1cccc(C(=N)Nc2cc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCCN(C)C)n(CCC(C)C)c4)n(C)c3)n(C)c2)c1";"MIC";"'>'";"32.0";"ug.mL-1";"";"Non standard unit for type";"Median N= 2; Maxinhib 27.4 Pct";"UO_0000274";"";"";"";"";"False";"CHEMBL4296187";"Antibacterial activity against Pseudomonas aeruginosa ATCC 27853 (CO-ADD:GN_042); MIC in CAMBH media using NBS plates, by OD(600)";"F";"BAO_0000218";"organism-based format";"Pseudomonas aeruginosa";"None";"None";"None";"None";"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well; NBS; CORNING #3640  | TIME = 18.0 hr";"";"";"CHEMBL348";"Pseudomonas aeruginosa";"Pseudomonas aeruginosa";"ORGANISM";"CHEMBL4513139";"40";"CO-ADD antimicrobial screening data";"";"";"None";""
"CHEMBL4566997";"";"0";"718.45";"None";"None";"NJC4";"";"MIC";"'>'";"32.0";"ug.mL-1";"";"Non standard unit for type";"Median N= 2; Maxinhib 36.8 Pct";"UO_0000274";"";"";"";"";"False";"CHEMBL4296187";"Antibacterial activity against Pseudomonas aeruginosa ATCC 27853 (CO-ADD:GN_042); MIC in CAMBH media using NBS plates, by OD(600)";"F";"BAO_0000218";"organism-based format";"Pseudomonas aeruginosa";"None";"None";"None";"None";"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well; NBS; CORNING #3640  | TIME = 18.0 hr";"";"";"CHEMBL348";"Pseudomonas aeruginosa";"Pseudomonas aeruginosa";"ORGANISM";"CHEMBL4513140";"40";"CO-ADD antimicrobial screening data";"";"";"None";""
"CHEMBL170888";"";"0";"278.31";"0";"0.32";"MMV1580845";"CC(=O)N[C@H](C)C(=O)N[C@H](Cc1ccccc1)C(=O)O";"MIC";"'>'";"20000.0";"nM";"";"";"Median N= 2; Maxinhib 21.9 Pct";"UO_0000065";"";"";"";"";"False";"CHEMBL4296187";"Antibacterial activity against Pseudomonas aeruginosa ATCC 27853 (CO-ADD:GN_042); MIC in CAMBH media using NBS plates, by OD(600)";"F";"BAO_0000218";"organism-based format";"Pseudomonas aeruginosa";"None";"None";"None";"None";"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well; NBS; CORNING #3640  | TIME = 18.0 hr";"";"";"CHEMBL348";"Pseudomonas aeruginosa";"Pseudomonas aeruginosa";"ORGANISM";"CHEMBL4513161";"40";"CO-ADD antimicrobial screening data";"";"";"None";""
"CHEMBL3298910";"TELACEBEC";"2";"557.02";"2";"6.76";"MMV687696";"CCc1nc2ccc(Cl)cn2c1C(=O)NCc1ccc(N2CCC(c3ccc(OC(F)(F)F)cc3)CC2)cc1";"MIC";"'>'";"20000.0";"nM";"";"";"Median N= 2; Maxinhib 2.3 Pct";"UO_0000065";"";"";"";"";"False";"CHEMBL4296187";"Antibacterial activity against Pseudomonas aeruginosa ATCC 27853 (CO-ADD:GN_042); MIC in CAMBH media using NBS plates, by OD(600)";"F";"BAO_0000218";"organism-based format";"Pseudomonas aeruginosa";"None";"None";"None";"None";"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well; NBS; CORNING #3640  | TIME = 18.0 hr";"";"";"CHEMBL348";"Pseudomonas aeruginosa";"Pseudomonas aeruginosa";"ORGANISM";"CHEMBL4513161";"40";"CO-ADD antimicrobial screening data";"";"";"None";""
"CHEMBL4566145";"";"0";"334.24";"0";"1.07";"DDD01811192:01";"NS(=O)(=O)NCC1CCN(c2cccc(Br)c2)C1";"MIC";"'>'";"300000.0";"nM";"";"";"Median N= 2; Maxinhib 40.0 Pct";"UO_0000065";"";"";"";"";"False";"CHEMBL4296187";"Antibacterial activity against Pseudomonas aeruginosa ATCC 27853 (CO-ADD:GN_042); MIC in CAMBH media using NBS plates, by OD(600)";"F";"BAO_0000218";"organism-based format";"Pseudomonas aeruginosa";"None";"None";"None";"None";"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well; NBS; CORNING #3640  | TIME = 18.0 hr";"";"";"CHEMBL348";"Pseudomonas aeruginosa";"Pseudomonas aeruginosa";"ORGANISM";"CHEMBL4513160";"40";"CO-ADD antimicrobial screening data";"";"";"None";""
"CHEMBL4544852";"";"0";"380.45";"1";"6.60";"170679174";"O=[N+]([O-])c1ccccc1-c1ccccc1N(Cc1ccccc1)c1ccccc1";"MIC";"'>'";"32.0";"ug.mL-1";"";"Non standard unit for type";"Median N= 2; Maxinhib 22.3 Pct";"UO_0000274";"";"";"";"";"False";"CHEMBL4296187";"Antibacterial activity against Pseudomonas aeruginosa ATCC 27853 (CO-ADD:GN_042); MIC in CAMBH media using NBS plates, by OD(600)";"F";"BAO_0000218";"organism-based format";"Pseudomonas aeruginosa";"None";"None";"None";"None";"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well; NBS; CORNING #3640  | TIME = 18.0 hr";"";"";"CHEMBL348";"Pseudomonas aeruginosa";"Pseudomonas aeruginosa";"ORGANISM";"CHEMBL4513137";"40";"CO-ADD antimicrobial screening data";"";"";"None";""
"CHEMBL4574341";"";"0";"276.38";"0";"1.93";"DDD01825826:01";"COCC(C)NCc1ccccc1CN1CCCC1=O";"MIC";"'>'";"300000.0";"nM";"";"";"Median N= 2; Maxinhib 40.4 Pct";"UO_0000065";"";"";"";"";"False";"CHEMBL4296187";"Antibacterial activity against Pseudomonas aeruginosa ATCC 27853 (CO-ADD:GN_042); MIC in CAMBH media using NBS plates, by OD(600)";"F";"BAO_0000218";"organism-based format";"Pseudomonas aeruginosa";"None";"None";"None";"None";"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well; NBS; CORNING #3640  | TIME = 18.0 hr";"";"";"CHEMBL348";"Pseudomonas aeruginosa";"Pseudomonas aeruginosa";"ORGANISM";"CHEMBL4513160";"40";"CO-ADD antimicrobial screening data";"";"";"None";""
"CHEMBL4519574";"";"0";"887.83";"2";"5.69";"AIK-29/34";"CC(C)n1cc(NC(=O)c2cc(NC(=O)c3ccc(/C=C/c4cnc5ccccc5c4)cc3)cn2C)cc1C(=O)NCCN1CCOCC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F";"MIC";"'>'";"32.0";"ug.mL-1";"";"Non standard unit for type";"Median N= 2; Maxinhib 7.2 Pct";"UO_0000274";"";"";"";"";"False";"CHEMBL4296187";"Antibacterial activity against Pseudomonas aeruginosa ATCC 27853 (CO-ADD:GN_042); MIC in CAMBH media using NBS plates, by OD(600)";"F";"BAO_0000218";"organism-based format";"Pseudomonas aeruginosa";"None";"None";"None";"None";"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well; NBS; CORNING #3640  | TIME = 18.0 hr";"";"";"CHEMBL348";"Pseudomonas aeruginosa";"Pseudomonas aeruginosa";"ORGANISM";"CHEMBL4513139";"40";"CO-ADD antimicrobial screening data";"";"";"None";""
"CHEMBL4588889";"";"0";"778.60";"None";"None";"MC31";"";"MIC";"'>'";"32.0";"ug.mL-1";"";"Non standard unit for type";"Median N= 2; Maxinhib 51.5 Pct";"UO_0000274";"";"";"";"";"False";"CHEMBL4296187";"Antibacterial activity against Pseudomonas aeruginosa ATCC 27853 (CO-ADD:GN_042); MIC in CAMBH media using NBS plates, by OD(600)";"F";"BAO_0000218";"organism-based format";"Pseudomonas aeruginosa";"None";"None";"None";"None";"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well; NBS; CORNING #3640  | TIME = 18.0 hr";"";"";"CHEMBL348";"Pseudomonas aeruginosa";"Pseudomonas aeruginosa";"ORGANISM";"CHEMBL4513140";"40";"CO-ADD antimicrobial screening data";"";"";"None";""
"CHEMBL4570900";"";"0";"748.48";"None";"None";"NJC5";"";"MIC";"'>'";"32.0";"ug.mL-1";"";"Non standard unit for type";"Median N= 2; Maxinhib 32.1 Pct";"UO_0000274";"";"";"";"";"False";"CHEMBL4296187";"Antibacterial activity against Pseudomonas aeruginosa ATCC 27853 (CO-ADD:GN_042); MIC in CAMBH media using NBS plates, by OD(600)";"F";"BAO_0000218";"organism-based format";"Pseudomonas aeruginosa";"None";"None";"None";"None";"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well; NBS; CORNING #3640  | TIME = 18.0 hr";"";"";"CHEMBL348";"Pseudomonas aeruginosa";"Pseudomonas aeruginosa";"ORGANISM";"CHEMBL4513140";"40";"CO-ADD antimicrobial screening data";"";"";"None";""
"CHEMBL4559154";"";"0";"237.26";"0";"2.58";"DDD01826040:01";"CC(=O)Nc1ccc(-c2ccc(C#N)nc2)cc1";"MIC";"'>'";"300000.0";"nM";"";"";"Median N= 2; Maxinhib 15.1 Pct";"UO_0000065";"";"";"";"";"False";"CHEMBL4296187";"Antibacterial activity against Pseudomonas aeruginosa ATCC 27853 (CO-ADD:GN_042); MIC in CAMBH media using NBS plates, by OD(600)";"F";"BAO_0000218";"organism-based format";"Pseudomonas aeruginosa";"None";"None";"None";"None";"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well; NBS; CORNING #3640  | TIME = 18.0 hr";"";"";"CHEMBL348";"Pseudomonas aeruginosa";"Pseudomonas aeruginosa";"ORGANISM";"CHEMBL4513160";"40";"CO-ADD antimicrobial screening data";"";"";"None";""
"CHEMBL4533394";"";"0";"245.28";"0";"2.26";"DDD01825244:01";"COc1ccc(-c2ccnc(CO)c2)c(OC)c1";"MIC";"'>'";"300000.0";"nM";"";"";"Median N= 2; Maxinhib 9.2 Pct";"UO_0000065";"";"";"";"";"False";"CHEMBL4296187";"Antibacterial activity against Pseudomonas aeruginosa ATCC 27853 (CO-ADD:GN_042); MIC in CAMBH media using NBS plates, by OD(600)";"F";"BAO_0000218";"organism-based format";"Pseudomonas aeruginosa";"None";"None";"None";"None";"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well; NBS; CORNING #3640  | TIME = 18.0 hr";"";"";"CHEMBL348";"Pseudomonas aeruginosa";"Pseudomonas aeruginosa";"ORGANISM";"CHEMBL4513160";"40";"CO-ADD antimicrobial screening data";"";"";"None";""
"CHEMBL4572259";"";"0";"261.33";"0";"1.37";"DDD01824967:01";"CCCc1cc(C(=O)NCCc2nc(C)c[nH]2)[nH]n1";"MIC";"'>'";"300000.0";"nM";"";"";"Median N= 2; Maxinhib 13.9 Pct";"UO_0000065";"";"";"";"";"False";"CHEMBL4296187";"Antibacterial activity against Pseudomonas aeruginosa ATCC 27853 (CO-ADD:GN_042); MIC in CAMBH media using NBS plates, by OD(600)";"F";"BAO_0000218";"organism-based format";"Pseudomonas aeruginosa";"None";"None";"None";"None";"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well; NBS; CORNING #3640  | TIME = 18.0 hr";"";"";"CHEMBL348";"Pseudomonas aeruginosa";"Pseudomonas aeruginosa";"ORGANISM";"CHEMBL4513160";"40";"CO-ADD antimicrobial screening data";"";"";"None";""
"CHEMBL4542819";"";"0";"541.55";"None";"None";"CF-0072";"";"MIC";"'>'";"32.0";"ug.mL-1";"";"Non standard unit for type";"Median N= 2; Maxinhib 24.1 Pct";"UO_0000274";"";"";"";"";"False";"CHEMBL4296187";"Antibacterial activity against Pseudomonas aeruginosa ATCC 27853 (CO-ADD:GN_042); MIC in CAMBH media using NBS plates, by OD(600)";"F";"BAO_0000218";"organism-based format";"Pseudomonas aeruginosa";"None";"None";"None";"None";"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well; NBS; CORNING #3640  | TIME = 18.0 hr";"";"";"CHEMBL348";"Pseudomonas aeruginosa";"Pseudomonas aeruginosa";"ORGANISM";"CHEMBL4513150";"40";"CO-ADD antimicrobial screening data";"";"";"None";""
"CHEMBL4520577";"";"0";"270.33";"0";"2.97";"MMu1322";"C[C@]12CC[C@@H](O1)[C@H]1C=C[C@H](OC(=O)c3ccccc3)[C@H]12";"MIC";"'>'";"32.0";"ug.mL-1";"";"Non standard unit for type";"Median N= 2; Maxinhib 27.9 Pct";"UO_0000274";"";"";"";"";"False";"CHEMBL4296187";"Antibacterial activity against Pseudomonas aeruginosa ATCC 27853 (CO-ADD:GN_042); MIC in CAMBH media using NBS plates, by OD(600)";"F";"BAO_0000218";"organism-based format";"Pseudomonas aeruginosa";"None";"None";"None";"None";"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well; NBS; CORNING #3640  | TIME = 18.0 hr";"";"";"CHEMBL348";"Pseudomonas aeruginosa";"Pseudomonas aeruginosa";"ORGANISM";"CHEMBL4513151";"40";"CO-ADD antimicrobial screening data";"";"";"None";""
"CHEMBL4560491";"";"0";"330.47";"0";"1.20";"LB_N7_02";"CCCCCCCNC(=O)C(C)CNC(=O)[C@H](O)C(C)(C)CO";"MIC";"'>'";"32.0";"ug.mL-1";"";"Non standard unit for type";"Median N= 4; Maxinhib 25.3 Pct";"UO_0000274";"";"";"";"";"False";"CHEMBL4296187";"Antibacterial activity against Pseudomonas aeruginosa ATCC 27853 (CO-ADD:GN_042); MIC in CAMBH media using NBS plates, by OD(600)";"F";"BAO_0000218";"organism-based format";"Pseudomonas aeruginosa";"None";"None";"None";"None";"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well; NBS; CORNING #3640  | TIME = 18.0 hr";"";"";"CHEMBL348";"Pseudomonas aeruginosa";"Pseudomonas aeruginosa";"ORGANISM";"CHEMBL4513148";"40";"CO-ADD antimicrobial screening data";"";"";"None";""
"CHEMBL4565890";"";"0";"502.47";"1";"5.35";"MMV024035";"Cl.Cl.O=C(Nc1ccccc1)c1ccc(-c2cc3ccncc3cc2OC2CCNCC2)s1";"MIC";"'>'";"10000.0";"nM";"";"";"Median N= 2; Maxinhib 24.9 Pct";"UO_0000065";"";"";"";"";"False";"CHEMBL4296187";"Antibacterial activity against Pseudomonas aeruginosa ATCC 27853 (CO-ADD:GN_042); MIC in CAMBH media using NBS plates, by OD(600)";"F";"BAO_0000218";"organism-based format";"Pseudomonas aeruginosa";"None";"None";"None";"None";"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well; NBS; CORNING #3640  | TIME = 18.0 hr";"";"";"CHEMBL348";"Pseudomonas aeruginosa";"Pseudomonas aeruginosa";"ORGANISM";"CHEMBL4513149";"40";"CO-ADD antimicrobial screening data";"";"";"None";""
"CHEMBL1577840";"";"0";"306.02";"1";"5.77";"0026112:01";"Cc1ccc(C=C2C(Cl)=C(Cl)C(Cl)=C2Cl)cc1";"MIC";"'>'";"10000.0";"nM";"";"";"Median N= 2; Maxinhib 14.6 Pct";"UO_0000065";"";"";"";"";"False";"CHEMBL4296187";"Antibacterial activity against Pseudomonas aeruginosa ATCC 27853 (CO-ADD:GN_042); MIC in CAMBH media using NBS plates, by OD(600)";"F";"BAO_0000218";"organism-based format";"Pseudomonas aeruginosa";"None";"None";"None";"None";"ASSAY_TEST: Inhibition of Bacterial Growth | DETECTION_METHOD: Absorption (OD600) | MEDIA: CAMHB | PLATE_TYPE: 384well; NBS; CORNING #3640  | TIME = 18.0 hr";"";"";"CHEMBL348";"Pseudomonas aeruginosa";"Pseudomonas aeruginosa";"ORGANISM";"CHEMBL4296182";"40";"CO-ADD antimicrobial screening data";"";"";"None";""
